meeting_key,session_key,session_start,year,team_name,team_lineage,tier_static,tier_dynamic,position_start,position_current,position_change,points_start,points_current,points_gained,session_points_leader,points_deficit_vs_leader,weather_condition,temp_bucket,avg_track_temp,avg_air_temp,avg_humidity,avg_pressure,avg_wind_speed,pct_rainfall
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,476.0,516,40.0,40.0,0.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,2.0,2,0.0,456.0,475,19.0,40.0,21.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,425.0,441,16.0,40.0,24.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,309.0,329,20.0,40.0,20.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,82.0,86,4.0,40.0,36.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,34.0,34,0.0,40.0,40.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,29.0,31,2.0,40.0,38.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,16.0,16,0.0,40.0,40.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,9,0.0,13.0,13,0.0,40.0,40.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1246,9606,2024-09-22 11:07:46.576000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,40.0,40.0,Dry,Warm,36.45,30.79,74.65,1008.02,0.96,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,516.0,522,6.0,12.0,6.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,2.0,2,0.0,475.0,483,8.0,12.0,4.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,441.0,453,12.0,12.0,0.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,329.0,336,7.0,12.0,5.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,12.0,12.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,6,1.0,31.0,34,3.0,12.0,9.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,7,-1.0,34.0,34,0.0,12.0,12.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,16.0,16,0.0,12.0,12.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,9,0.0,13.0,13,0.0,12.0,12.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9616,2024-10-19 17:18:18.492000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,12.0,12.0,Dry,Hot,43.23,26.89,47.36,1007.66,1.61,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,522.0,544,22.0,43.0,21.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,2.0,2,0.0,483.0,504,21.0,43.0,22.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,453.0,496,43.0,43.0,0.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,336.0,344,8.0,43.0,35.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,43.0,43.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,6,0.0,34.0,38,4.0,43.0,39.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,7.0,7,0.0,34.0,36,2.0,43.0,41.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,16.0,17,1.0,43.0,42.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,9,0.0,13.0,13,0.0,43.0,43.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1247,9617,2024-10-20 18:07:24.132000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,43.0,43.0,Dry,Hot,46.6,28.12,35.54,1006.51,1.5,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,544.0,566,22.0,41.0,19.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,2,1.0,496.0,537,41.0,41.0,0.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,2.0,3,-1.0,504.0,512,8.0,41.0,33.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,344.0,366,22.0,41.0,19.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,41.0,41.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,6,0.0,38.0,46,8.0,41.0,33.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,7.0,7,0.0,36.0,36,0.0,41.0,41.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,17.0,17,0.0,41.0,41.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,9,0.0,13.0,14,1.0,41.0,40.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1248,9625,2024-10-27 19:08:22.800000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,41.0,41.0,Dry,Warm,35.6,19.89,51.05,785.25,2.15,0.0
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,566.0,581,15.0,15.0,0.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,537.0,546,9.0,15.0,6.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,512.0,519,7.0,15.0,8.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,366.0,369,3.0,15.0,12.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,15.0,15.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,6,0.0,46.0,46,0.0,15.0,15.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,7.0,7,0.0,36.0,36,0.0,15.0,15.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,17.0,17,0.0,15.0,15.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,9,0.0,14.0,16,2.0,15.0,13.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9635,2024-11-02 13:19:10.201000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,15.0,15.0,Light wet,Hot,45.95,28.08,49.45,928.32,1.66,0.21
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,581.0,593,12.0,33.0,21.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,547.0,557,10.0,33.0,23.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,518.0,544,26.0,33.0,7.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,369.0,382,13.0,33.0,20.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,33.0,33.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,6,3.0,16.0,49,33.0,33.0,0.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,7,-1.0,46.0,46,0.0,33.0,33.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,7.0,8,-1.0,36.0,44,8.0,33.0,25.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,9,-1.0,17.0,17,0.0,33.0,33.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1249,9636,2024-11-03 14:38:25.648000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,33.0,33.0,Wet,Warm,25.77,21.66,85.26,926.46,0.74,0.58
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,593.0,608,15.0,43.0,28.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,557.0,584,27.0,43.0,16.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,544.0,555,11.0,43.0,32.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,382.0,425,43.0,43.0,0.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,43.0,43.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,6,1.0,46.0,50,4.0,43.0,39.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Alpine,Alpine,Bottom 3,Midfield,6.0,7,-1.0,49.0,49,0.0,43.0,43.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,44.0,46,2.0,43.0,41.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,17.0,17,0.0,43.0,43.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1250,9644,2024-11-24 05:07:34.128000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,43.0,43.0,Dry,Cool,17.72,17.83,47.86,935.89,2.9,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,608.0,623,15.0,15.0,0.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,584.0,593,9.0,15.0,6.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,555.0,556,1.0,15.0,14.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,425.0,434,9.0,15.0,6.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,86,0.0,15.0,15.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,6,0.0,50.0,52,2.0,15.0,13.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Alpine,Alpine,Bottom 3,Midfield,7.0,7,0.0,49.0,49,0.0,15.0,15.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,46.0,46,0.0,15.0,15.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,17.0,17,0.0,15.0,15.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9654,2024-11-30 13:19:33.022000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,15.0,15.0,Dry,Warm,25.99,21.29,52.38,1017.17,3.63,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,623.0,640,17.0,26.0,9.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,593.0,619,26.0,26.0,0.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,556.0,581,25.0,26.0,1.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,434.0,446,12.0,26.0,14.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,86.0,92,6.0,26.0,20.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Alpine,Alpine,Bottom 3,Midfield,7.0,6,1.0,49.0,59,10.0,26.0,16.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,7,-1.0,52.0,54,2.0,26.0,24.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,46.0,46,0.0,26.0,26.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,17.0,17,0.0,26.0,26.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1251,9655,2024-12-01 15:09:39.254000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,4,4.0,26.0,22.0,Dry,Cool,22.77,18.93,57.25,1015.5,1.66,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,640.0,666,26.0,33.0,7.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,619.0,652,33.0,33.0,0.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,581.0,589,8.0,33.0,25.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,446.0,468,22.0,33.0,11.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,92.0,94,2.0,33.0,31.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,59.0,65,6.0,33.0,27.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,54.0,58,4.0,33.0,29.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,46.0,46,0.0,33.0,33.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,17.0,17,0.0,33.0,33.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1252,9662,2024-12-08 12:07:44.039000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,4.0,4,0.0,33.0,33.0,Dry,Warm,31.81,26.77,51.45,1017.43,1.9,0.0
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,McLaren,McLaren,Top 3,Unknown,,1,,0.0,27,27.0,27.0,0.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Mercedes,Mercedes,Top 3,Unknown,,2,,0.0,25,25.0,27.0,2.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Red Bull Racing,Red Bull Racing,Top 3,Unknown,,3,,0.0,18,18.0,27.0,9.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Williams,Williams,Bottom 3,Unknown,,4,,0.0,12,12.0,27.0,15.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Aston Martin,Aston Martin,Midfield,Unknown,,5,,0.0,8,8.0,27.0,19.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Kick Sauber,Sauber lineage,Bottom 3,Unknown,,6,,0.0,6,6.0,27.0,21.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Ferrari,Ferrari,Top 3,Unknown,,7,,0.0,5,5.0,27.0,22.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Alpine,Alpine,Bottom 3,Unknown,,8,,0.0,0,0.0,27.0,27.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Racing Bulls,AlphaTauri/RB lineage,Bottom 3,Unknown,,9,,0.0,0,0.0,27.0,27.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1254,9693,2025-03-16 03:07:30.394000+00:00,2025,Haas F1 Team,Haas F1 Team,Bottom 3,Unknown,,10,,0.0,0,0.0,27.0,27.0,Wet,Cool,18.94,15.71,78.42,1009.9,3.48,0.33
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,27.0,35,8.0,12.0,4.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,27.0,34,7.0,12.0,5.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Red Bull Racing,Red Bull Racing,Top 3,Top 3,3.0,3,0.0,18.0,24,6.0,12.0,6.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Ferrari,Ferrari,Top 3,Midfield,7.0,4,3.0,5.0,17,12.0,12.0,0.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Williams,Williams,Bottom 3,Midfield,4.0,5,-1.0,10.0,10,0.0,12.0,12.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Aston Martin,Aston Martin,Midfield,Midfield,5.0,6,-1.0,8.0,8,0.0,12.0,12.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Kick Sauber,Sauber lineage,Bottom 3,Midfield,6.0,7,-1.0,6.0,6,0.0,12.0,12.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Racing Bulls,AlphaTauri/RB lineage,Bottom 3,Bottom 3,9.0,8,1.0,0.0,3,3.0,12.0,9.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Alpine,Alpine,Bottom 3,Bottom 3,8.0,9,-1.0,0.0,0,0.0,12.0,12.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9993,2025-03-22 02:19:13.231000+00:00,2025,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,12.0,12.0,Dry,Warm,35.66,22.9,25.43,1018.64,1.76,0.0
1255,9998,2025-03-23 06:05:20.723000+00:00,2025,McLaren,McLaren,Top 3,Top 3,1.0,1,0.0,35.0,78,43.0,43.0,0.0,Dry,Warm,35.82,27.22,18.23,1010.42,2.19,0.0
